131,10,3,129,5,127,2,128,0.10751413171958901,59,173,0.6440677966101694,2,57,132,165,0.4013605442176871,97,18,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,96,68,96,68
131,11,3,175,6,169,2,128,0.04823504233920145,170,173,0.9058823529411765,2,59,132,151,0.6319702602230484,41,134,-1,-1,-1,-1,134,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,55,53,55
131,12,3,130,6,169,2,128,0.14043232348940515,99,173,0.6767676767676768,2,70,132,153,0.3680297397769517,111,140,-1,-1,-1,-1,136,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,94,113,94
131,13,4,135,7,127,2,128,0.14201223431908405,52,180,0.5192307692307693,2,73,132,164,0.8666666666666667,90,8,-1,-1,-1,-1,137,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,8,75,79,75,79
131,14,4,-1,7,127,3,170,0.0,8,173,1.0,0,23,132,166,0.13333333333333333,26,19,-1,-1,-1,-1,137,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,19,119,-1,119,-1
131,15,4,169,9,175,1,128,0.11423795943168835,75,180,0.6,2,76,132,157,0.8522727272727273,106,9,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,92,100,92,100
131,16,4,-1,9,175,3,170,0.0,13,180,1.0,0,23,132,159,0.14772727272727273,28,20,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,46,-1,46
131,17,4,133,10,129,1,128,0.13641508551093806,50,173,0.58,2,80,132,141,0.847457627118644,89,2,-1,-1,-1,-1,-1,-1,-1,180,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,84,69,84,69
131,18,4,-1,10,129,3,170,0.0,9,173,1.0,0,23,132,142,0.15254237288135594,27,13,-1,-1,-1,-1,-1,-1,-1,180,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,123,-1,123,-1
131,19,4,-1,11,175,3,170,0.0,149,173,0.9395973154362416,0,23,132,158,0.8764705882352941,38,11,-1,-1,-1,-1,134,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,124,50,124
131,20,4,178,11,175,2,128,0.32792549461717035,21,173,0.6666666666666666,2,86,132,160,0.12352941176470589,33,22,-1,-1,-1,-1,134,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,115,49,115
131,21,4,-1,12,130,3,170,0.0,67,173,0.8208955223880597,0,23,132,143,0.6767676767676768,99,3,-1,-1,-1,-1,136,-1,-1,180,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,43,108,43
131,22,4,-1,12,130,3,170,0.0,32,180,0.625,0,23,132,144,0.32323232323232326,63,14,-1,-1,-1,-1,136,-1,-1,180,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,66,44,66
131,23,5,-1,13,135,3,170,0.0,22,180,0.7727272727272727,0,23,132,149,0.4230769230769231,34,10,-1,-1,-1,-1,137,-1,-1,174,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,8,103,56,103,56
131,24,5,-1,13,135,3,170,0.0,30,173,0.6666666666666666,0,23,132,150,0.5769230769230769,62,21,-1,-1,-1,-1,137,-1,-1,174,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,8,67,36,67,36
131,25,5,-1,15,169,3,170,0.0,38,180,0.7894736842105263,0,23,132,152,0.5066666666666667,65,137,-1,-1,-1,-1,137,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,120,93,120,93
131,26,5,-1,15,169,3,170,0.0,37,173,0.5945945945945946,0,23,132,154,0.49333333333333335,64,177,-1,-1,-1,-1,177,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,71,51,71,51
131,27,5,-1,17,133,3,170,0.0,5,180,1.0,0,23,132,145,0.1,24,139,-1,-1,138,-1,-1,-1,-1,180,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,102,-1,102
131,28,5,-1,17,133,3,170,0.0,45,173,0.6444444444444445,0,23,132,146,0.9,88,171,-1,-1,171,-1,-1,-1,-1,180,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,85,54,85,54
131,29,5,-1,20,178,3,170,0.0,6,180,0.8333333333333334,0,23,132,147,0.2857142857142857,25,4,-1,-1,-1,-1,134,-1,-1,180,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,16,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,104,29,104
131,30,5,-1,20,178,3,170,0.0,15,173,0.8666666666666667,0,23,132,148,0.7142857142857143,32,15,-1,-1,-1,-1,134,-1,-1,180,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,16,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,60,47,60
